"November 23, 2017",5,Excellent buy for the price,Good phone with excellent camera. Love the pictures taken by this one.
"November 22, 2017",5,Wow great phone; great price,"I was a Samsung user for years and then came this moto. Its got a lot of horsepower and a nice feel in the hand but it felt best against my wallet. Its not a galaxy s8 but its very quick, got a good camera, plenty of storage. For less then half the cost of those flagship devices, I'm super satisfied."
"November 22, 2017",5,it works great,"So far this cell phone works great at this price compared to other brands, when they charging lot more for the same configuration. Moto is great!"
"November 21, 2017",4,Pretty Good,"Its a prety good device, when you get it with the discount its even better. It excels in its function for the price."
"November 21, 2017",5,Best bang for the buck,"The Moto G5 Plus is an great phone at its regular price. When it's on sale, it's exceptional."
"November 21, 2017",5,Great phone,"I bought this phone because I did not want to pay $800-$1000 for a new iPhone. It has a metal body, a big screen, and has a quick response. Compared to my iPhone 6 this thing is blazing fast."
"November 21, 2017",5,Flagship without the cost,I don't understand people that would but a $1000 phone. This does all the things I throw at it. It's like they learned everything good from moto x pure and put it all in this solid device. The only con is the slow updates or I don't expect fast update from motorola but I don't follow too much about what's new anyway.
"November 21, 2017",5,Great phone,Phone has everything all the other phones do for a fraction of the cost.
"November 17, 2017",5,Great Phone,"This phone does it all for half the price of the competition. Battery typically is above 50% at the end of the day, even when used heavily. Screen is great and I love the fingerprint security. I set it up for my thumb and forefinger on each hand so I can turn it on from any position and it works perfectly."
"November 17, 2017",5,Very Pleased with This Unlocked Phone,"I needed this phone because my existing ATT locked Android Moto G was bumping up against very limited storage (16GB) because the Androis OS itself takes up over 10GB and because of ATT crapware. Got this on a great sale and couldn't be happier with it. Picked up a great case at Amazon for 7.99 and the whole unit now feels perfectly balanced and secure. Will be able to load apps galore without fear of hitting a storage limit. Took it into ATT reseller store and they cut my old SIM card down to the required nano size and installed it free of charge. Also transferred all of my apps and data. This very reasonably priced and refined phone, with a fast processor and 4GB RAM, will be a keeper for at least 4 years."
"November 17, 2017",5,Good upgrade,Went from ON 5 T-Mobile to Motorola and loving it!
"November 17, 2017",5,Great phone for the prices,"I bought this phone for my wife. It has great performance, price is awesome, high end features like face recognition."
"November 17, 2017",5,Best camera for it's price,When I shopped for the phone beside iPhone and Samsung I didn't expect that good. When I read the consumer reports I have no doubt. I satisfied than I expected
"November 17, 2017",4,Price right $225 on sale.,Good features for the money. Unlock a big plus..Have not set up for service yet.
"November 17, 2017",5,Best Phone for the price,Great intermediate phone with fast processor and plenty of memory and storage space.
"November 17, 2017",5,Speedy,Great phone so far. Big step up as far as speed from my previous device
"November 17, 2017",4,Great Phone For The Price,"My Moto G 3rd Gen was getting a little old and that battery wasn't holding a charge too well. So I bought this one when it was on sale for the early Black Friday sale and it's been great so far. Very responsive. I can go three days without charging the battery but I'm not a heavy user. The sweet spot for me is a 5"" screen so this is a little bigger than I'd like (5.2"" screen) but it's hard to find a high quality phone with a 5"" screen. The camera protrudes on the back so I picked up a cheap case which helps with that. I really like the Moto brand as the version of Android installed is pretty vanilla and doesn't have a lot of bloatware installed like some of the other phones. And really, for the price it can't be beat."
"November 17, 2017",5,Great Phone,Why spend so much money for a I Phone or the likes this phone does everything for a third of the price
"November 17, 2017",4,Great product for the price,Great product for the price. Haven't really used the phone that much yet.
"November 17, 2017",5,Bought for a gift,I bought this for a gift for my daughter in law and she loves it! So much better deal than buying an IPhone. I think I May be switching to this next time I need a replacement.
"November 17, 2017",5,Excellent phone for that price of below 200,The phone is really great and is above my expectation.
